"class","aa_000","ab_000","ac_000","ad_000","ae_000","af_000","ag_000","ag_001","ag_002","ag_003","ag_004","ag_005","ag_006","ag_007","ag_008","ag_009","ah_000","ai_000","aj_000","ak_000","al_000","am_0","an_000","ao_000","ap_000","aq_000","ar_000","as_000","at_000","au_000","av_000","ax_000","ay_000","ay_001","ay_002","ay_003","ay_004","ay_005","ay_006","ay_007","ay_008","ay_009","az_000","az_001","az_002","az_003","az_004","az_005","az_006","az_007","az_008","az_009","ba_000","ba_001","ba_002","ba_003","ba_004","ba_005","ba_006","ba_007","ba_008","ba_009","bb_000","bc_000","bd_000","be_000","bf_000","bg_000","bh_000","bi_000","bj_000","bk_000","bl_000","bm_000","bn_000","bo_000","bp_000","bq_000","br_000","bs_000","bt_000","bu_000","bv_000","bx_000","by_000","bz_000","ca_000","cb_000","cc_000","cd_000","ce_000","cf_000","cg_000","ch_000","ci_000","cj_000","ck_000","cl_000","cm_000","cn_000","cn_001","cn_002","cn_003","cn_004","cn_005","cn_006","cn_007","cn_008","cn_009","co_000","cp_000","cq_000","cr_000","cs_000","cs_001","cs_002","cs_003","cs_004","cs_005","cs_006","cs_007","cs_008","cs_009","ct_000","cu_000","cv_000","cx_000","cy_000","cz_000","da_000","db_000","dc_000","dd_000","de_000","df_000","dg_000","dh_000","di_000","dj_000","dk_000","dl_000","dm_000","dn_000","do_000","dp_000","dq_000","dr_000","ds_000","dt_000","du_000","dv_000","dx_000","dy_000","dz_000","ea_000","eb_000","ec_00","ed_000","ee_000","ee_001","ee_002","ee_003","ee_004","ee_005","ee_006","ee_007","ee_008","ee_009","ef_000","eg_000"
"neg",91102,na,12300,926,0,0,0,0,0,117394,3370850,2977340,453262,34938,6256,578,2711120,1112,0,0,95700,159956,5623992,4585904,2365462,992916,4,0,0,0,1732,2564,0,0,0,0,0,0,7640,2350850,4602128,0,26692,28788,50666,85736,2757908,4010828,0,0,0,0,1666318,2371072,836230,597482,429530,293132,225438,251022,265966,24428,8086594,142,3638,950,22,2711120,111556,1445472,917338,348420,341720,343580,371920,363140,377240,na,na,205640,91102.28,8086594,8086594,8135444,44855,1778,73102,815240,6960618,1209600,335672,0,42,0,5739831.36,0,1213147.2,576,2648,0,9234,598224,3713598,2071818,476538,66136,21806,3264,0,0,16,8086594,na,9382,1654,883602,563324,5249302,251998,1356,0,0,0,1184,1944,2646240,399456,0,1192,0,2,2670046,6194,1266,0,0,0,0,0,0,0,0,59096,35038,7660,25219952,3060062,358236,46028,17960560,1812022,7959806,120622,0,0,1102290,2778.6,3376,1283736,1719556,953026,343818,594758,531076,433622,1074974,26052,0,0,0
"neg",59662,na,2130706432,742,0,0,0,0,0,0,318,498044,2308872,1516172,116120,10746,2027448,25786,0,0,0,0,3463108,2494242,1142286,882906,0,0,11660,0,262,312,0,0,0,0,0,46444,1783868,1834656,785304,0,3114,788,1856,2934,64872,4374802,1906,0,0,0,1547242,1077078,481052,321176,227762,175746,234266,370758,15192,0,4606018,24,350,172,84,2027448,75354,319406,811214,270380,263200,359780,na,na,na,na,na,240980,59662.35,4606018,4606018,4586804,30109,6154,90778,969500,4450272,1209600,132328,2,98,0,3684565.44,0,761794.56,4,1288,0,0,0,91572,1188866,2280126,841794,41552,6048,314,34,38,4606018,na,7068,692,71980,376744,170250,2837452,966472,19586,28,0,1062,698,3517340,149010,0,298,0,26,3725426,2726,270,0,0,0,0,0,0,0,0,47502,35026,12916,3612926,816700,95230,15464,18591700,1901828,512500,1810,0,0,5805050,1217.92,1648,787396,1049232,446328,254394,578586,624818,389674,186842,132958,44,0,0
"neg",40352,na,642,476,0,0,0,0,0,0,284,376750,1851418,355480,18398,0,1150792,0,0,0,0,0,2399844,2119576,639236,224326,0,0,0,0,388,436,0,0,0,0,0,99368,1903378,325832,273752,0,2412,456,892,10964,1519328,1068268,10,0,0,0,1093614,762270,261868,155230,103688,76504,148294,862,0,0,3039626,636,3174,2692,20,1150792,28992,414292,218882,233420,316800,na,na,na,na,na,na,82160,40352.1,3039626,3039626,3028262,11742,2996,58114,613500,2602330,1209600,61090,2,68,0,2143526.4,0,456020.16,0,0,0,0,0,28486,1417170,979806,166914,8598,1356,0,50,94,3039626,na,4072,370,1486,269634,157952,1891080,272578,5102,56,0,568,636,2170952,570602,0,17588,0,10,2193860,1984,608,0,0,0,0,0,0,0,0,15864,24576,5170,0,0,69580,11402,59120,6256,0,0,0,0,38352090,865.06,938,484526,368682,186282,108068,258276,323794,424174,276958,170236,1334,0,0
"neg",1020,0,40,na,0,0,0,0,0,0,33998,50372,2906,0,0,0,32006,0,0,0,408,956,83574,65860,41428,7804,0,0,0,0,54,160,0,0,0,0,0,0,0,14246,73030,0,464,32,82,1014,1586,19300,64798,0,0,0,46952,16618,3410,5960,3370,3828,3234,3204,430,270,125504,48,28,76,14,32006,1278,23622,17310,na,na,na,na,na,na,na,na,40300,1020.31,125504,125504,121904,403,480,11754,124420,87536,1209600,0,na,na,na,60133.44,0,24699.84,0,72,0,0,16042,56226,12732,1860,414,2,0,0,na,0,125504,0,2810,36,698,3256,7418,68102,4910,46,0,0,na,na,na,na,na,na,na,na,na,374,124,0,0,0,0,0,0,0,0,1096,0,0,47698,6532,2060,334,1281120,132680,98160,68,0,0,20310,413.24,254,28950,15810,4862,1238,2442,8764,11394,13816,0,0,0,0
"neg",31928,na,632,576,0,0,0,0,0,0,1476,361124,1399828,151794,9002,0,842286,0,0,0,0,0,1706976,1488498,315890,176162,0,0,0,0,2278,302,0,0,0,0,0,0,39648,49016,1834560,0,1980,1180,1100,36188,1526934,355832,10,0,0,0,504970,372034,312088,323308,215936,95300,53898,45682,8,0,2023354,18,54,492,26,842286,18662,99326,213744,211000,na,na,na,na,na,na,na,100100,31927.45,2023354,2023354,2006208,12768,328,78040,808380,1923224,1209600,35532,2,88,0,1577847.36,9552,334279.68,0,0,0,0,0,118434,1180516,567504,48922,6758,1090,0,46,54,2023354,na,3052,472,73304,226012,65676,1057566,486936,10108,96,2,852,788,1575152,205180,0,214,0,26,1590460,2016,316,0,0,190,9702,0,0,0,0,10804,2192,826,0,0,26514,8488,4926380,494748,1927784,502,0,0,2208390,894.02,940,361934,226936,113320,70932,160740,193754,188696,249178,354252,3482,0,0
"neg",40770,na,2282,2132,0,0,0,0,0,0,30800,819286,1962928,654346,134574,16818,1543814,0,0,0,0,0,2906126,2248560,938774,599670,0,0,9558,0,4398,926,0,0,0,0,0,318884,3299868,0,0,0,2708,1868,2074,160066,2783866,668136,34,0,0,0,1483160,768440,253360,182796,164156,167032,263234,336408,166,0,3845460,30,306,72,18,1543814,65948,457214,480010,275740,305260,306600,na,na,na,na,na,45460,40770.65,3845460,3845460,3852166,23271,34326,17138,210340,3618752,1209600,163082,0,100,0,3099635.52,52398.72,463993.92,0,0,0,0,574,171340,925358,1815442,660228,39256,6104,450,1734,1776,3845460,na,4588,760,189914,373852,305792,2265650,464514,13592,90,0,2956,2260,1141894,51674,0,1830,0,32,3115814,3294,952,0,0,5950,61858,0,0,0,0,31432,40502,6340,0,0,180036,33658,5672680,730270,3663504,234,0,0,1074300,1083.44,1422,553428,1425482,514076,186408,292364,221492,151354,101684,169964,2500,0,0
"neg",2634,na,44,36,0,0,0,0,0,27386,99690,111094,22018,0,0,0,98174,0,0,0,19386,27780,227424,210188,184086,15854,4,0,0,0,70,18,0,0,0,0,0,0,0,14240,245948,0,1928,590,850,2984,9144,244692,0,0,0,0,139306,46864,50236,14924,4558,1886,956,936,404,118,431132,10,8,60,2,98174,3194,139602,44232,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,182360,2633.68,431132,431132,425186,963,0,41856,429160,260188,1209600,4870,0,34,0,138171.84,528,120183.36,na,na,0,26552,55018,134514,39510,3388,1096,110,0,0,6,10,431132,na,1420,86,9822,34150,44586,166552,3572,0,0,0,66,24,139930,38336,0,202,0,0,147062,972,834,0,0,0,526,0,0,0,0,2618,516,96,0,0,3358,594,2640,354,0,0,0,0,964230,na,na,124500,25188,8950,3400,7842,17310,14422,58470,106,0,0,0
"neg",1298,na,2130706460,80,0,0,0,0,0,0,134,18754,50024,9340,0,0,31102,0,0,0,0,0,74952,67676,9528,4624,0,0,0,0,60,34,0,0,0,0,0,4868,73382,0,2,0,104,32,46,88,23006,54970,6,0,0,0,28842,33624,9392,4606,1108,358,202,120,0,0,84528,60,40,288,0,31102,764,4512,4982,na,na,na,na,na,na,na,na,9280,1298.23,84528,84528,85772,293,0,8256,84200,78252,1209600,1608,2,8,0,66957.12,0,11184,0,0,0,0,0,4860,43052,27546,2640,154,0,0,0,4,84528,na,178,26,600,3922,1118,15726,54680,1980,22,0,136,116,67352,45140,0,22,0,18,67410,88,50,0,0,0,0,0,0,0,0,456,96,206,0,0,872,192,106480,10644,6108,64,0,0,298260,77.74,76,11996,7652,3436,1914,7352,43092,2640,150,20,0,0,0
"neg",30182,na,120,na,0,0,0,0,0,0,23894,691148,1138388,54070,0,0,1007108,0,0,0,154,230,1772804,1595862,390210,137410,0,0,0,0,148,22,0,0,0,0,0,2216,1034434,524524,346326,0,2602,758,2586,7402,152582,1727530,14040,0,0,0,774014,278264,167372,155136,155860,148292,101002,90832,32596,4132,2163510,8,16,428,80,1007108,22860,244598,144034,262100,1310700,1310700,1310700,1310700,1310700,1310700,1310700,124580,30181.04,2163510,2163510,2146040,11746,12,92722,949660,1907500,1209600,55158,na,na,na,1669180.8,0,235438.08,na,na,0,0,4234,352548,1022644,498148,24168,5030,728,0,na,1542,2163510,na,2794,254,85650,73504,89158,1436572,211818,7750,0,0,150,262,1504858,13806,0,1764,0,0,1520620,1256,86,0,0,0,0,0,0,0,0,12626,27042,5668,0,0,74356,11668,9940,1126,0,0,0,0,181050,na,na,247760,297216,247338,121154,270178,252336,221810,140948,107190,1570,0,0
"neg",18,na,2,2,0,0,0,0,0,0,124,1524,5936,1798,0,0,3868,0,0,0,0,0,12726,9512,10906,854,0,0,0,0,8,4,0,0,0,0,0,0,0,0,9382,0,1120,38,60,86,2772,5306,0,0,0,0,7912,430,106,230,56,56,74,436,58,24,23666,4,6,2,0,3868,298,7012,3866,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,10620,18.4,23666,23666,na,24,520,2190,23400,na,1209600,580,4,10,0,3588.48,0,4709.76,na,na,0,0,0,838,4358,3724,454,8,0,0,0,8,23666,na,1114,22,34,20,876,3820,2972,508,16,0,2,4,2956,114,0,0,0,0,4186,172,66,0,0,0,0,0,0,0,0,248,0,0,4110,588,196,38,420,594,25790,38,0,0,0,na,na,6288,2622,146,60,150,98,14,4,0,0,0,0
"neg",42,na,48,na,0,0,0,0,0,5236,3154,7860,2262,0,0,0,5702,0,0,0,4026,7524,13888,13034,43246,1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18512,0,1126,42,84,114,390,16740,16,0,0,0,15832,986,518,404,102,56,32,512,46,24,61186,6,0,2,0,5702,260,36118,7042,na,na,na,na,na,na,na,na,42900,41.04,61186,61186,61462,56,12,5940,60860,18512,1209600,0,na,na,na,5233.92,0,12219.84,0,26,26,5294,2880,7058,2080,1088,86,0,0,0,na,44,61186,na,1098,14,468,490,988,14916,538,0,0,0,na,na,na,na,na,na,na,na,na,144,78,0,0,0,0,0,0,0,0,372,0,0,0,0,140,22,15560,1762,8,12,0,0,0,111.58,96,13718,3486,248,102,226,142,70,520,0,0,0,0
"neg",62,na,2,2,0,0,0,0,0,0,102,4026,7418,0,0,0,4788,0,226,0,0,0,14702,9882,48130,1280,0,0,0,0,10,26,0,0,0,0,0,0,0,0,11546,0,226,194,244,122,1220,9540,0,0,0,0,8716,1740,386,208,56,96,344,0,0,0,62858,0,2,0,0,4788,290,43950,4020,na,na,na,na,na,na,na,na,47740,62.36,62858,62858,62872,33,0,6010,62500,11546,1209600,768,0,12,0,6774.72,18.24,3853.44,2,10,0,0,0,1836,7532,1618,560,0,0,0,0,4,62858,na,1030,30,32,530,566,1606,6230,1502,20,0,2,48,7564,592,0,0,0,0,7582,96,68,0,0,40,32,0,0,0,0,296,0,0,0,0,304,54,20,2,0,0,0,0,0,98.74,72,5258,3920,816,230,548,330,88,356,0,0,0,0
"neg",40266,na,0,na,0,0,0,0,0,0,2318,402992,1611548,441942,26208,1028,1282312,0,0,0,0,0,2208696,1973702,331652,207242,0,0,0,0,0,0,0,0,0,0,0,23894,1239534,775106,447502,0,4174,2062,2562,4248,50412,2422514,52,10,2,0,798198,571318,181096,132972,124180,358854,319418,0,0,0,2540670,0,2318,1334,514,1282312,38582,165694,165006,142180,174940,na,na,na,na,na,na,10380,40265.94,2540670,2540670,2551502,17005,67250,10028,117360,2486036,1209600,0,na,na,na,2038434.24,0,444535.68,16,296,0,0,0,50882,712120,1230096,433082,51602,7202,1052,na,0,2540670,na,4534,400,79196,223496,133892,983480,1041498,19234,306,0,na,na,na,na,na,na,na,na,na,1476,46,0,0,0,0,0,0,0,0,18136,38768,6950,0,0,74750,13496,2198820,360538,0,0,0,0,265960,886.64,894,460930,321570,246076,126160,243288,235628,202926,232232,327764,89462,0,0
"neg",8,0,8,2,0,0,0,0,0,0,0,0,2170,0,0,0,504,0,0,0,0,0,1430,804,17650,126,0,0,0,0,2,18,0,0,0,0,0,0,0,0,2170,0,14,12,16,448,514,350,816,0,0,0,1136,118,76,160,84,48,500,16,18,14,19088,0,6,0,0,504,52,16962,612,na,na,na,na,na,na,na,na,17580,7.63,19088,19088,21752,21,42,1886,18980,2178,1209600,74,2,4,0,624.96,167.04,456.96,2,6,0,0,0,0,648,1114,408,0,0,0,18,24,19088,0,934,0,2,246,384,406,196,2,0,0,6,28,124,70,0,0,0,0,678,14,32,0,0,170,216,0,0,0,0,58,0,0,568,172,0,12,6440,1132,20306,4,0,0,0,73.68,12,1604,286,28,22,74,82,62,12,0,0,0,0
"neg",59360,na,598,520,0,0,0,0,0,0,940,442536,2427264,652434,21684,0,1570818,7596,0,0,0,0,3292898,3003708,364826,249870,0,0,0,0,526,304,0,0,0,0,0,189494,1923136,988154,444074,0,1470,376,662,30082,2967872,544330,64,2,0,0,1169978,768558,396914,296144,228884,282500,401880,0,0,0,3658070,0,20,222,14,1570818,29932,167724,195348,117640,95460,144740,na,na,na,na,na,2480,59360.15,3658070,3658070,3639652,23497,2552,86,24100,3544858,1209600,101784,2,70,0,3085005.12,0,457382.4,0,0,0,0,0,10436,838408,1897848,766166,25856,5648,496,7406,7428,3658070,na,3224,522,39914,305046,259324,2685522,244774,6520,12,0,868,700,3048254,69568,0,16154,0,36,3107036,1646,494,0,0,0,0,0,0,0,0,16336,63086,23492,0,0,66246,17364,7068940,727756,0,0,0,0,1513260,908.8,1034,476658,392518,345188,191666,465066,543690,742238,386754,1064,16,0,0
"neg",101314,na,2130706432,0,0,0,0,0,0,0,7530,170516,4898524,3967394,170180,546,3996834,63714,0,0,0,0,6446644,4131408,3147172,2173254,0,0,1198,0,5278,1540,0,0,0,0,0,6984,331106,938650,7937950,0,4320,1972,3170,82152,7450246,1669630,3200,0,0,0,3792836,2533816,969368,567482,432856,666818,251514,0,0,0,9594780,0,32,98,62,3996834,188174,803248,2338156,411500,412120,389560,413400,427880,327480,318000,na,434120,101314.81,9594780,9594780,9564308,45105,29564,99696,1114580,9214690,1209600,440788,0,0,0,6926014.08,0,2283203.52,0,0,0,0,0,36198,1147572,4237116,3587366,178336,24816,3286,0,3718,9594780,na,11122,1662,967902,1349062,644758,4924418,1278400,37028,338,0,0,0,0,0,0,0,0,0,0,10030,696,0,0,0,0,0,0,0,0,104444,34528,13930,0,0,247526,110244,19727400,2105284,0,0,0,0,1314810,2624.16,2882,2417494,2271116,1423752,536254,879936,594110,465198,305826,317128,3876,0,0
"neg",27170,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,822752,0,0,0,0,0,1731358,1600662,226446,89368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958108,0,0,0,0,822752,14210,120888,104180,158460,na,na,na,na,na,na,na,64600,27170.63,1958108,1958108,216,0,0,72158,744220,1814142,1209600,0,2,90,0,1344602.88,0,467113.92,0,0,0,0,0,0,0,0,0,0,0,0,164,0,1958108,0,0,0,0,0,0,0,0,0,0,0,140,182,1356736,568512,0,88,0,0,1358432,0,0,0,0,0,0,0,0,0,0,7546,0,0,0,0,0,0,0,0,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"neg",41406,na,148,112,0,0,0,0,0,0,162,181496,1789410,469166,24018,700,1139372,0,0,0,0,0,2308076,2005482,796036,241000,0,0,0,0,136,44,0,0,0,0,0,66800,1267108,815112,315932,0,3808,6784,9534,120346,2054956,269520,4,0,0,0,791080,571282,223126,173684,160944,181474,334738,28624,0,0,3104480,972,100,496,0,1139372,36102,630716,163422,344180,267960,na,na,na,na,na,na,179120,41405.08,3104480,3104480,3102018,16928,1468,65540,679880,2464952,1209600,82920,0,132,0,2221202.88,0,241922.88,0,0,0,0,0,12648,635222,1481300,308482,22278,4738,284,472,478,3104480,na,3612,422,38664,133310,82458,1417918,770882,17560,126,0,260,108,2163864,106706,46,806,0,0,2238408,1390,142,0,0,0,0,0,0,0,0,18130,36812,7090,0,0,87220,16340,135600,22710,0,0,0,0,40405040,1064.52,1098,263434,419918,299740,136160,273610,227448,273224,219038,335196,17184,0,0
"neg",84678,na,na,na,na,na,0,1566,55522,1376664,4528022,3353760,1745046,352818,19024,544,3754244,0,0,na,257278,446292,8554322,7438114,3153364,1319452,na,0,0,0,na,na,0,0,0,0,0,722,2965842,8248170,218232,0,146964,50728,46516,70906,7372260,3745590,2,0,0,0,4670298,3839052,657026,408546,294702,247492,249174,628736,403864,34076,11964954,na,na,na,na,3754244,184208,1249412,1901808,341920,324600,277340,303600,304620,332240,343440,282880,283660,84678.03,11964954,11964954,na,61773,na,na,1070360,na,1209600,na,na,na,na,5985282.24,4382477.76,1068316.8,na,na,2900,239240,2000766,5835250,2806416,502906,37722,6928,838,0,na,na,11964954,na,5422,1260,1905122,481848,5284696,3666572,88046,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,97110,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,5489140,1966608,1621020,588136,686646,292590,230050,547626,11150,0,na,na
"neg",2360,na,2130706432,28,0,0,0,0,0,0,66,10416,108016,14438,0,0,55854,0,0,0,0,0,124508,113800,15738,8454,0,0,0,0,42,28,0,0,0,0,0,10060,90582,17444,14850,0,88,36,60,66,2658,130026,2,0,0,0,67614,47342,12706,4656,474,144,0,0,0,0,140266,0,654,64,0,55854,1346,10054,5654,na,na,na,na,na,na,na,na,15500,2359.31,140266,140266,142728,453,0,13890,140040,132936,1209600,2632,2,0,0,121151.04,0,11682.24,0,28,0,0,0,2264,46688,80128,3008,676,172,0,2,6,140266,na,170,30,486,8668,1338,23778,96604,1822,40,0,52,70,121820,75422,0,18,0,10,121978,98,22,0,0,0,0,0,0,0,0,722,1066,710,0,0,2532,440,510400,51046,0,0,0,0,1359310,54.58,60,12498,11972,9424,5108,11192,80990,1704,32,16,0,0,0
"neg",10,0,6,2,0,0,0,0,0,0,10,1900,3224,0,0,0,1788,0,0,0,0,0,9516,7154,17652,364,0,0,0,0,10,22,0,0,0,0,0,0,0,0,5134,0,80,30,244,854,80,3832,14,0,0,0,3806,340,106,36,88,32,356,138,68,164,27184,0,8,0,0,1788,172,16076,1560,na,na,na,na,na,na,na,na,17460,10.48,27184,27184,28532,23,0,2598,26960,5174,1209600,230,2,4,0,1644.48,0,2505.6,0,14,0,0,0,1794,1392,1752,196,0,0,0,0,0,27184,0,1058,16,12,4,460,808,2254,512,10,0,2,52,1448,108,0,0,0,0,2042,40,82,0,0,0,0,0,0,0,0,178,0,0,634,142,18,10,10020,1008,27034,16,0,0,0,1.2,38,3652,1248,42,6,38,48,100,0,0,0,0,0
"neg",52976,na,2130706432,250,0,0,0,0,0,0,3524,313546,2028030,877508,28060,1250,1369244,0,0,0,0,0,2897514,2479434,646970,344194,0,0,0,0,290,52,0,0,0,0,0,76038,1461072,1647108,67700,0,2308,1102,1156,45478,2254984,946766,124,0,0,0,941342,921542,340950,252656,196692,159942,201580,237214,0,0,3545300,40,326,164,4,1369244,36650,383386,261112,237060,180600,na,na,na,na,na,na,222240,52976.46,3545300,3545300,3544074,21352,1246,107220,1117660,3251918,1209600,98196,2,142,0,2904686.4,0,344667.84,0,0,0,0,920,74674,953342,1749896,443788,23148,5712,438,34,40,3545300,na,5476,706,84392,144802,120118,2100376,764924,30826,298,0,410,162,2814824,63572,0,3840,0,34,2926850,2644,118,0,0,0,0,0,0,0,0,22484,52982,19822,0,0,96066,14618,9483800,962246,0,0,0,0,1764560,1577.8,1594,365730,553582,413148,194848,404786,429424,340872,225254,305324,18950,0,0
"neg",30806,na,0,na,0,0,0,0,0,0,12200,803148,1055180,335730,6676,0,1140178,0,54,0,0,0,1946714,1561016,811712,275960,0,0,0,0,0,0,0,0,0,0,0,0,762812,1383204,66918,0,4480,2696,5148,6746,434430,1751596,7834,4,0,0,998204,343168,205780,147792,115690,116172,117536,138258,28834,1500,2759470,218,674,250,254,1140178,38372,393438,409982,351800,359140,1310700,1310700,1310700,1310700,1310700,1310700,89040,30806.04,2759470,2759470,2675466,12890,74098,25172,328680,2212934,1209600,0,na,na,na,1768200.96,0,430151.04,na,na,0,0,0,232306,1061172,786634,118950,11746,2116,10,na,0,2759470,na,4390,488,97902,199470,153376,1514540,234362,8380,26,0,na,na,na,na,na,na,na,na,na,2350,392,0,0,0,0,0,0,0,0,27398,19938,4320,0,0,61908,18076,2423960,429614,0,0,0,0,29806310,na,na,457052,399440,161110,97264,255906,383958,320422,135442,2304,36,0,0
"neg",366,na,0,na,0,0,0,0,0,0,54,0,26458,1472,0,0,13322,0,0,0,0,0,25064,20572,20912,2500,0,0,0,0,0,0,0,0,0,0,0,0,25950,2034,0,0,158,196,822,422,13060,13180,146,0,0,0,18552,7712,1444,192,46,22,12,4,0,0,45996,28,2,114,0,13322,332,15898,4976,na,na,na,na,na,na,na,na,20700,366.57,45996,45996,44870,71,1106,4458,45820,27984,1209600,0,na,na,na,22383.36,0,5535.36,na,na,0,0,0,16,20920,6784,214,36,14,0,na,0,45996,na,66,14,368,1962,914,16918,6658,1068,16,0,na,na,na,na,na,na,na,na,na,54,32,0,0,0,0,0,0,0,0,248,32,14,0,0,508,128,84780,10188,0,0,0,0,0,na,na,6144,4926,1878,1002,5172,8862,0,0,0,0,0,0
"neg",39806,na,218,166,0,0,0,0,0,0,1214,329828,1692894,288786,3658,0,1211340,0,0,0,0,0,2164398,1954834,452762,162378,0,0,0,0,424,294,0,0,0,0,0,525672,1757884,10274,22550,0,1664,534,794,27774,1336112,949478,24,0,0,0,933446,492354,190582,140796,112972,112758,161480,171992,0,0,2617682,22,436,386,0,1211340,31108,310608,141488,199100,214480,na,na,na,na,na,na,34300,39805.09,2617682,2617682,2618802,15328,19354,16540,193240,2316380,1209600,58608,0,138,0,1961378.88,0,352969.92,0,0,0,0,0,5722,994760,1213120,89712,10760,2256,50,3920,3968,2617682,na,3390,414,25002,197574,147064,1268532,668866,5496,42,0,386,618,1912402,36024,18,7078,0,0,1996740,1500,198,0,0,0,0,0,0,0,0,15172,44750,7434,0,0,87712,14950,189540,40906,0,0,0,0,38805140,897.18,1080,375140,286352,226534,117848,227230,215868,172072,135256,440990,119090,0,0
"neg",19872,na,60,38,0,0,0,0,0,0,126,102618,919524,243392,8074,68,613042,0,0,0,0,0,1190082,1069142,220540,93028,0,0,0,0,158,56,0,0,0,0,0,13158,437898,790988,31758,0,1422,1206,3316,73298,1012224,182332,4,0,0,0,479348,255658,124998,88322,68408,59538,65804,131680,46,0,1410892,50,242,132,0,613042,17238,144240,75918,196240,na,na,na,na,na,na,na,21540,19872.33,1410892,1410892,1415846,8548,304,18572,198220,1273802,1209600,38912,0,50,0,1137809.28,0,135020.16,0,0,0,0,0,12076,344340,739884,167704,7882,1876,40,4,8,1410892,na,2120,296,40356,75398,80990,862878,204712,7026,26,0,102,158,1106872,95608,70,8624,0,0,1149962,814,172,0,0,0,0,0,0,0,0,8670,11174,2480,0,0,43922,7178,29660,4420,0,0,0,0,0,593.86,626,145044,238980,173922,77672,162828,171842,163510,78818,60106,1080,0,0
"neg",81006,na,1244,1110,0,0,0,0,0,0,9452,2039376,2975710,459290,34496,2658,2484516,0,0,0,0,0,4525734,3513452,1254418,876216,0,0,5758,0,4386,666,0,0,0,0,0,6866,3226718,1366396,921002,0,5674,850,1616,16628,3144468,2347658,4088,0,0,0,1947666,1181066,390138,319380,314460,323598,357642,663748,23284,0,5781518,10,308,190,4,2484516,92708,520416,729280,272280,263160,255400,273380,na,na,na,na,176020,81005.88,5781518,5781518,5749482,38283,40,82882,927920,5520982,1209600,134566,0,280,0,4621159.68,47720.64,844904.64,0,0,0,0,0,369410,2695110,2254382,170334,25996,5534,216,88,92,5781518,na,12120,1240,132850,598546,318230,3242750,1198634,16586,26,0,1660,1882,4562646,13094,54,2226,0,0,4695646,5478,124,0,0,260,47750,0,0,0,0,54168,52184,10268,0,0,136450,32138,38800,4182,0,0,0,0,0,2217.62,3002,955678,1061630,578420,304642,608182,528548,491932,381288,592872,17790,0,0
"neg",43044,na,390,368,0,0,0,0,0,0,14064,1179008,2127466,235908,5120,0,1425224,0,0,0,0,0,3104388,2619648,897572,407066,0,0,0,0,546,208,0,0,0,0,0,23478,1683228,362996,1491864,0,2402,928,1246,8086,1552118,1995410,1376,0,0,0,1687770,810672,254796,182822,148354,243524,233628,0,0,0,4002784,52,140,274,18,1425224,47472,466084,429380,252260,248940,318780,na,na,na,na,na,69920,43043.65,4002784,4002784,3982532,16588,34696,31620,365240,3561566,1209600,103856,2,144,0,2540164.8,0,1018021.44,0,0,0,0,0,204152,1834900,1291978,203108,22616,4424,388,70,76,4002784,na,5748,736,100416,744654,237128,1865584,593648,13628,24,0,618,572,2382688,5564,0,12186,0,16,2594824,4354,1040,0,0,0,0,0,0,0,0,24938,33566,11090,0,0,82936,22746,5629680,698258,119544,7854,0,0,3043660,1682.1,1748,1065318,713640,320018,113878,216240,220346,268482,243928,394170,5546,0,0
"neg",344626,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,14664550,0,0,na,274818,450280,34070248,29737732,10618916,4359724,na,0,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44971824,na,na,na,na,14664550,826176,3577232,7029970,387340,370580,395360,365540,335440,332800,327600,323140,39780,344625.19,44971824,44971824,184,0,na,na,129380,0,1209600,na,na,na,na,28862916.48,2832632.64,11707298.88,0,0,0,0,0,0,0,0,0,0,0,0,na,na,44971824,na,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,289168,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,0,0,na,na
